-8.1459,-8.1459,-8.1043,-8.0709,-8.0064,-7.9251,-7.8185,-7.6818,-7.5044,-7.2725,-6.9918,-6.5804,-6.0108,-5.2015,-4.0166,-2.2169,0.65191,5.4972,14.302,31.735,-8.0923,-8.0501,-8.0057,-7.9511,-7.8669,-7.7753,-7.6646,-7.523,-7.3418,-7.1074,-6.7989,-6.3835,-5.8116,-5.0002,-3.814,-2.0149,0.85399,5.6952,14.498,31.93,-7.9887,-7.9501,-7.8872,-7.8277,-7.7548,-7.6485,-7.5337,-7.3895,-7.2078,-6.9725,-6.6633,-6.2281,-5.6497,-4.8368,-3.6495,-1.8505,1.019,5.8558,14.658,32.089,-7.8353,-7.7815,-7.7309,-7.6567,-7.5799,-7.4736,-7.3564,-7.2131,-7.0132,-6.7753,-6.4635,-6.0496,-5.479,-4.6762,-3.4802,-1.6465,1.2245,6.0551,14.857,32.286,-7.4503,-7.3965,-7.3335,-7.2686,-7.1849,-7.0787,-6.9638,-6.8042,-6.6201,-6.3653,-6.0606,-5.6204,-5.0479,-4.2439,-3.0795,-1.3153,1.5784,6.4823,15.283,32.712
-7.9024,-7.9024,-7.8598,-7.8256,-7.7603,-7.6774,-7.569,-7.4296,-7.2483,-7.0144,-6.7219,-6.2978,-5.7087,-4.8692,-3.6345,-1.7475,1.2853,6.4608,15.985,35.139,-7.8484,-7.8052,-7.7604,-7.7047,-7.6211,-7.5265,-7.4139,-7.2695,-7.0843,-6.8445,-6.5279,-6.1001,-5.5091,-4.6679,-3.4321,-1.5457,1.487,6.6583,16.181,35.333,-7.7433,-7.704,-7.6406,-7.5802,-7.5062,-7.3986,-7.2818,-7.1347,-6.9493,-6.7085,-6.3912,-5.9508,-5.347,-4.5046,-3.2678,-1.3815,1.6517,6.8185,16.341,35.491,-7.5884,-7.5342,-7.4829,-7.408,-7.3302,-7.2226,-7.1033,-6.9575,-6.754,-6.5107,-6.191,-5.7653,-5.1772,-4.3461,-3.1077,-1.1778,1.8569,7.0175,16.539,35.689,-7.2017,-7.1475,-7.084,-7.0144,-6.9342,-6.8266,-6.7097,-6.5476,-6.3604,-6.1004,-5.7884,-5.3364,-4.7465,-3.9142,-2.7022,-0.8545,2.2048,7.4442,16.965,36.114
-7.6565,-7.6565,-7.6129,-7.5779,-7.5118,-7.4274,-7.3172,-7.1752,-6.9902,-6.7584,-6.4503,-6.014,-5.4064,-4.5381,-3.2558,-1.284,1.9093,7.4123,17.661,38.575,-7.6021,-7.5577,-7.5124,-7.4558,-7.373,-7.2751,-7.1607,-7.0136,-6.8247,-6.5797,-6.2554,-5.8156,-5.2064,-4.337,-3.0537,-1.0826,2.1105,7.6093,17.856,38.768,-7.4951,-7.4552,-7.3913,-7.3299,-7.2548,-7.1461,-7.0273,-6.8776,-6.6886,-6.4426,-6.1175,-5.6729,-5.0443,-4.1738,-2.8896,-0.91863,2.2749,7.7691,18.015,38.926,-7.3386,-7.284,-7.232,-7.1565,-7.0777,-6.9689,-6.8477,-6.6995,-6.4927,-6.2441,-5.9171,-5.4803,-4.8756,-4.0176,-2.7383,-0.7152,2.4797,7.9676,18.213,39.123,-6.9502,-6.8956,-6.8317,-6.7584,-6.6807,-6.5719,-6.4531,-6.2887,-6.0986,-5.8337,-5.5149,-5.0517,-4.4454,-3.5862,-2.3286,-0.4001,2.8231,8.3938,18.639,39.548
-7.408,-7.408,-7.3636,-7.3277,-7.2609,-7.1751,-7.0629,-6.9185,-6.7299,-6.5006,-6.1767,-5.7287,-5.1035,-4.2079,-2.8797,-0.82579,2.525,8.353,19.33,42.043,-7.3534,-7.3077,-7.2618,-7.2042,-7.1226,-7.0212,-6.9049,-6.7552,-6.5627,-6.3128,-5.9809,-5.5298,-4.9033,-4.0069,-2.678,-0.62467,2.7257,8.5495,19.525,42.236,-7.2442,-7.2037,-7.1393,-7.0768,-7.0007,-6.8909,-6.7702,-6.6179,-6.4255,-6.1744,-5.8421,-5.3942,-4.7412,-3.844,-2.5142,-0.46101,2.8897,8.7089,19.683,42.393,-7.0858,-7.0309,-6.9783,-6.9022,-6.8224,-6.7125,-6.5894,-6.4389,-6.2295,-5.9755,-5.6416,-5.1943,-4.5739,-3.6904,-2.3712,-0.25786,3.0941,8.907,19.881,42.589,-6.6957,-6.6408,-6.5765,-6.5006,-6.4244,-6.3146,-6.1941,-6.0274,-5.8347,-5.5652,-5.24,-4.7662,-4.1443,-3.2594,-1.958,0.04877,3.4343,9.3325,20.306,43.013
-7.1571,-7.1571,-7.1117,-7.075,-7.0074,-6.9202,-6.8062,-6.6593,-6.4672,-6.2365,-5.9009,-5.4416,-4.7998,-3.8781,-2.5059,-0.37198,3.1335,9.2841,20.993,45.543,-7.1022,-7.0549,-7.0085,-6.9499,-6.8699,-6.7644,-6.6465,-6.4943,-6.2981,-6.0435,-5.7042,-5.2424,-4.5996,-3.6774,-2.3045,-0.17123,3.3336,9.48,21.188,45.735,-6.9903,-6.9492,-6.8845,-6.8207,-6.7438,-6.6329,-6.5103,-6.3555,-6.1598,-5.9039,-5.5647,-5.1075,-4.4376,-3.5147,-2.141,-0.0078659,3.4972,9.639,21.346,45.892,-6.8299,-6.7747,-6.7216,-6.6449,-6.5641,-6.4544,-6.3283,-6.1757,-5.9656,-5.7047,-5.3642,-4.9071,-4.2719,-3.3638,-2.0059,0.19498,3.7011,9.8366,21.543,46.087,-6.4383,-6.3831,-6.3184,-6.2417,-6.1653,-6.0545,-5.9324,-5.7637,-5.5685,-5.2947,-4.9636,-4.4796,-3.8428,-2.9335,-1.5897,0.49283,4.0393,10.261,21.967,46.511
-6.9037,-6.9037,-6.8573,-6.8197,-6.7514,-6.6628,-6.5469,-6.3975,-6.2019,-5.9658,-5.6227,-5.1526,-4.495,-3.5485,-2.1337,0.078057,3.7355,10.207,22.652,49.074,-6.8485,-6.7993,-6.7523,-6.6929,-6.6147,-6.5049,-6.3853,-6.2305,-6.0309,-5.7717,-5.4253,-4.9532,-4.295,-3.3481,-1.9327,0.2784,3.935,10.402,22.846,49.266,-6.7335,-6.6919,-6.6268,-6.5616,-6.4837,-6.3719,-6.2476,-6.0902,-5.8915,-5.6308,-5.2853,-4.8187,-4.1401,-3.1857,-1.7696,0.44145,4.0981,10.56,23.003,49.422,-6.5709,-6.5155,-6.4618,-6.3846,-6.3029,-6.1952,-6.0643,-5.9096,-5.6998,-5.4315,-5.085,-4.6187,-3.9691,-3.0377,-1.6422,0.64398,4.3016,10.758,23.199,49.617,-6.178,-6.1225,-6.0574,-5.9802,-5.9034,-5.7916,-5.6681,-5.4975,-5.3001,-5.0221,-4.6855,-4.1918,-3.5408,-2.608,-1.2234,0.93271,4.6389,11.182,23.623,50.04
-6.6478,-6.6478,-6.6003,-6.5618,-6.4928,-6.4027,-6.2849,-6.133,-5.9339,-5.6922,-5.3417,-4.8614,-4.1892,-3.2188,-1.7628,0.52487,4.3317,11.121,24.306,52.638,-6.5924,-6.5409,-6.4933,-6.4329,-6.3552,-6.2446,-6.121,-5.9638,-5.7608,-5.4971,-5.1438,-4.6622,-3.9894,-3.0187,-1.5623,0.72477,4.5307,11.316,24.499,52.829,-6.4736,-6.4315,-6.366,-6.2995,-6.2205,-6.1077,-5.9818,-5.822,-5.6202,-5.3552,-5.0037,-4.5283,-3.8436,-2.8566,-1.3995,0.88749,4.6932,11.474,24.656,52.985,-6.3088,-6.2531,-6.1987,-6.1211,-6.0386,-5.9338,-5.7974,-5.6407,-5.4322,-5.1558,-4.8036,-4.3287,-3.6655,-2.7118,-1.2795,1.0897,4.8962,11.671,24.852,53.179,-5.9146,-5.8589,-5.7934,-5.7157,-5.6386,-5.5258,-5.4012,-5.2288,-5.0293,-4.7474,-4.4055,-3.9026,-3.238,-2.2826,-0.85869,1.3689,5.2337,12.094,25.275,53.6
-6.3893,-6.3893,-6.3407,-6.3011,-6.2314,-6.1398,-6.0201,-5.8655,-5.6701,-5.4155,-5.0578,-4.5681,-3.882,-2.8887,-1.3928,0.96896,4.9229,12.029,25.957,56.233,-6.3336,-6.2796,-6.2313,-6.1699,-6.0907,-5.9837,-5.8534,-5.694,-5.4878,-5.2194,-4.8598,-4.3691,-3.6826,-2.6889,-1.1928,1.1684,5.1212,12.223,26.15,56.423,-6.2106,-6.1679,-6.1021,-6.0343,-5.9539,-5.8442,-5.7128,-5.5508,-5.3459,-5.0768,-4.7199,-4.2363,-3.5461,-2.5272,-1.0304,1.3308,5.2832,12.381,26.306,56.578,-6.0436,-5.9876,-5.9323,-5.8541,-5.7711,-5.6671,-5.5274,-5.3688,-5.1625,-4.8776,-4.5202,-4.0372,-3.3608,-2.3856,-0.91756,1.5326,5.4856,12.577,26.501,56.772,-5.6482,-5.5922,-5.5264,-5.4489,-5.3708,-5.2572,-5.1316,-4.9574,-4.7561,-4.4704,-4.1237,-3.6118,-2.9341,-1.9571,-0.49512,1.8019,5.8244,12.999,26.923,57.192
-6.1282,-6.1282,-6.0783,-6.0377,-5.9672,-5.874,-5.7524,-5.5948,-5.404,-5.1354,-4.771,-4.2726,-3.5734,-2.558,-1.0235,1.4107,5.5096,12.931,27.605,59.86,-6.0713,-6.0151,-5.9662,-5.9037,-5.8232,-5.7203,-5.5825,-5.4208,-5.2116,-4.9387,-4.573,-4.074,-3.3745,-2.3586,-0.82388,1.6097,5.7071,13.124,27.797,60.049,-5.9443,-5.901,-5.8349,-5.766,-5.6837,-5.5798,-5.4405,-5.2764,-5.0685,-4.7958,-4.4338,-3.9426,-3.2474,-2.1973,-0.66188,1.7717,5.8685,13.281,27.953,60.203,-5.7751,-5.7203,-5.6623,-5.5838,-5.5002,-5.3952,-5.2544,-5.0939,-4.8863,-4.5969,-4.2346,-3.7439,-3.0548,-2.0591,-0.55609,1.9731,6.0703,13.476,28.147,60.396,-5.3787,-5.3225,-5.2564,-5.1805,-5.1001,-4.9856,-4.8593,-4.6834,-4.4804,-4.1911,-3.8398,-3.3193,-2.629,-1.6312,-0.13243,2.2321,6.4114,13.898,28.569,60.815
-5.8645,-5.8645,-5.8133,-5.7713,-5.6999,-5.6051,-5.4814,-5.3209,-5.1277,-4.8516,-4.4812,-3.975,-3.2633,-2.2265,-0.65441,1.8506,6.0922,13.826,29.251,63.518,-5.804,-5.7476,-5.6978,-5.6341,-5.5522,-5.4503,-5.3128,-5.1442,-4.932,-4.6547,-4.2836,-3.7769,-3.0649,-2.0275,-0.45532,2.049,6.289,14.019,29.442,63.706,-5.6747,-5.6306,-5.5693,-5.4943,-5.4103,-5.3067,-5.1647,-4.9987,-4.788,-4.512,-4.1455,-3.6469,-2.9464,-1.8665,-0.29372,2.2106,6.4498,14.175,29.597,63.859,-5.5032,-5.4545,-5.3891,-5.3128,-5.226,-5.12,-4.9781,-4.8159,-4.6064,-4.3137,-3.9468,-3.4487,-2.7475,-1.7319,-0.1948,2.4117,6.6509,14.37,29.791,64.051,-5.1062,-5.0497,-4.9833,-4.9099,-4.8264,-4.7112,-4.5842,-4.4067,-4.2021,-3.9093,-3.5538,-3.0249,-2.3226,-1.3047,0.22964,2.6598,6.9954,14.79,30.211,64.468
-5.5981,-5.5981,-5.5454,-5.502,-5.4296,-5.3329,-5.207,-5.0435,-4.8452,-4.5643,-4.1887,-3.6751,-2.9515,-1.894,-0.28539,2.2889,6.6713,14.717,30.895,67.206,-5.5334,-5.4768,-5.4259,-5.361,-5.2776,-5.1737,-5.0431,-4.8647,-4.6488,-4.3674,-3.9915,-3.4776,-2.7535,-1.6954,-0.08681,2.4867,6.8672,14.908,31.084,67.392,-5.4015,-5.3565,-5.2983,-5.2189,-5.1333,-5.0286,-4.8856,-4.7175,-4.5043,-4.2256,-3.8547,-3.3491,-2.6371,-1.5349,0.074361,2.6478,7.0273,15.064,31.239,67.545,-5.2279,-5.1792,-5.1125,-5.0434,-4.9485,-4.8415,-4.6985,-4.535,-4.3239,-4.0278,-3.6565,-3.1515,-2.4387,-1.4039,0.16652,2.8485,7.2277,15.258,31.432,67.736,-4.8305,-4.7738,-4.7071,-4.6369,-4.5498,-4.4337,-4.3062,-4.1272,-3.9213,-3.6251,-3.2656,-2.7286,-2.0147,-0.97749,0.59133,3.0853,7.5766,15.677,31.851,68.152
-5.3291,-5.3291,-5.2747,-5.2295,-5.1559,-5.0572,-4.9288,-4.7715,-4.5585,-4.2735,-3.8935,-3.373,-2.6377,-1.5604,0.083821,2.7259,7.2471,15.602,32.536,70.924,-5.2591,-5.2061,-5.1505,-5.084,-4.9992,-4.8931,-4.7609,-4.5914,-4.3619,-4.077,-3.6969,-3.1759,-2.4403,-1.3622,0.28187,2.9231,7.4422,15.793,32.725,71.109,-5.1268,-5.0786,-5.0195,-4.9398,-4.8526,-4.7471,-4.603,-4.4328,-4.2176,-3.9364,-3.5613,-3.0492,-2.326,-1.2093,0.44261,3.0838,7.6015,15.948,32.878,71.261,-4.9488,-4.8993,-4.8323,-4.7636,-4.6677,-4.5598,-4.4157,-4.2509,-4.0385,-3.7391,-3.3638,-2.8521,-2.1282,-1.0749,0.52811,3.284,7.8011,16.141,33.07,71.45,-4.5517,-4.4948,-4.4278,-4.3615,-4.27,-4.1533,-4.0254,-3.8449,-3.6377,-3.3383,-2.975,-2.4303,-1.7052,-0.64928,0.95284,3.5089,8.1556,16.559,33.488,71.865
-5.0574,-5.0574,-5.0011,-4.9536,-4.8785,-4.7776,-4.6464,-4.4883,-4.2677,-3.9798,-3.5957,-3.0684,-2.322,-1.2254,0.45342,3.1618,7.8201,16.483,34.176,74.671,-4.981,-4.934,-4.8711,-4.8031,-4.7167,-4.6085,-4.4747,-4.3038,-4.0836,-3.7837,-3.3995,-2.8719,-2.1252,-1.0277,0.65094,3.3584,8.0142,16.673,34.363,74.855,-4.8538,-4.7968,-4.7369,-4.6568,-4.5682,-4.4618,-4.3167,-4.1451,-3.9278,-3.6443,-3.2654,-2.7469,-2.0131,-0.88418,0.81124,3.5186,8.1727,16.827,34.516,75.006,-4.6662,-4.6159,-4.5486,-4.4797,-4.3833,-4.275,-4.1299,-3.9638,-3.7501,-3.4477,-3.0685,-2.5505,-1.8159,-0.74483,0.89014,3.7183,8.3714,17.019,34.707,75.194,-4.2698,-4.2127,-4.1455,-4.0835,-3.9871,-3.8697,-3.7416,-3.5597,-3.3513,-3.0488,-2.682,-2.1297,-1.394,-0.31996,1.3143,3.9306,8.7326,17.436,35.124,75.608
-4.783,-4.783,-4.7262,-4.6741,-4.5973,-4.4937,-4.3652,-4.1961,-3.9737,-3.6833,-3.295,-2.7612,-2.0041,-0.88885,0.8236,3.5969,8.3905,17.36,35.814,78.447,-4.6988,-4.6552,-4.5877,-4.5178,-4.4297,-4.3199,-4.1842,-4.0124,-3.7931,-3.4979,-3.0993,-2.5652,-1.8078,-0.69174,1.0206,3.7928,8.5835,17.548,36,78.63,-4.5679,-4.5107,-4.4501,-4.3697,-4.2801,-4.1727,-4.037,-3.8542,-3.6352,-3.3492,-2.9666,-2.4422,-1.6984,-0.55775,1.1804,3.9525,8.7411,17.702,36.152,78.779,-4.3797,-4.329,-4.2615,-4.1924,-4.0955,-3.987,-3.841,-3.6738,-3.4587,-3.1533,-2.7704,-2.2465,-1.5017,-0.41344,1.2528,4.1518,8.9389,17.893,36.342,78.966,-3.9847,-3.9275,-3.86,-3.798,-3.7011,-3.583,-3.4547,-3.2714,-3.062,-2.7565,-2.3865,-1.8268,-1.0809,0.010597,1.676,4.3508,9.308,18.309,36.757,79.378
